A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.6804199 0.7218628 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5316162 3.8630981 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.04663086 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.6804199 0.72180176 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5316162 3.8630981 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.04663086 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.6804199 0.72180176 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5316162 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.046691895 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.68048096 0.72180176 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5316162 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.046691895 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.68048096 0.72180176 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5315552 3.8630981 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.046691895 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.68048096 0.72180176 0.06738281 0.10638428 3.408081 0.44488525 0.4111328 0.5315552 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.046691895 
3.9890747 0.5130615 3.9424438 0.85632324 3.7120972 3.7990723 0.5723877 3.2589722 0.6804199 0.72180176 0.06738281 0.10638428 3.408081 0.4449463 0.4111328 0.5315552 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7849731 0.046691895 
3.9890747 0.5130615 3.9424438 0.85632324 3.7121582 3.7990723 0.57244873 3.2589722 0.6803589 0.7218628 0.06744385 0.10638428 3.408081 0.4449463 0.4111328 0.5315552 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7850342 0.04663086 
3.9890137 0.5130615 3.9424438 0.85632324 3.7121582 3.7990723 0.57244873 3.2589722 0.6803589 0.7218628 0.06744385 0.10638428 3.408081 0.4449463 0.4111328 0.5315552 3.8631592 0.012817383 3.0233154 0.16503906 0.064819336 3.0266113 3.7850342 0.04663086 
3.9890747 0.5130615 3.9424438 0.85632324 3.7121582 3.7990723 0.57244873 3.2589722 0.6803589 0.7218628 0.06744385 0.10638428 3.408081 0.4449463 0.4111328 0.5315552 3.8631592 0.012817383 3.0233154 0.16497803 0.064819336 3.0266113 3.7850342 0.04663086 
