A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
0.7385254 0.16882324 3.7675781 0.6099243 3.3948975 0.5795288 0.033325195 0.54486084 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.16381836 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.1687622 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.54486084 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.1687622 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.1687622 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.27172852 1.2189331 1.4481812 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.16882324 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.16882324 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.1687622 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.1687622 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0835571 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.064208984 
0.7385254 0.16882324 3.7675781 0.6099243 3.3948364 0.5795288 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534912 3.7077026 0.06414795 
0.7385254 0.16882324 3.7675781 0.6099243 3.3948364 0.5794678 0.033325195 0.5447998 3.6411133 3.5841064 0.6220703 0.5578613 0.56347656 0.3526001 3.5616455 0.60491943 3.0836182 0.1638794 0.19024658 0.31170654 3.9638672 0.9534302 3.7077026 0.064208984 
