A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.139038 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925537 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365234 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925537 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.1390991 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365234 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.1390991 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365234 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365234 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925537 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.9754639 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365234 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.1390991 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.1390991 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059692383 3.8139648 0.032714844 3.0594482 0.28240967 
3.1390991 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.032836914 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.03277588 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.03277588 0.6062012 3.925537 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30340576 3.2249146 3.4365845 3.3780518 3.6079712 3.6229858 0.03277588 0.6062012 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059631348 3.8139648 0.032714844 3.0594482 0.28234863 
3.1390991 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30334473 3.2249146 3.4365845 3.3780518 3.6079102 3.6230469 0.032836914 0.6062012 3.925476 0.79107666 0.1362915 3.0897827 3.6134644 0.059570312 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30334473 3.2248535 3.4365845 3.3780518 3.6079102 3.6230469 0.032836914 0.6062012 3.925476 0.79107666 0.1362915 3.0897827 3.6134644 0.059570312 3.8139648 0.032714844 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30334473 3.2249146 3.4365234 3.3780518 3.6079712 3.6230469 0.032836914 0.6062622 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059570312 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5047607 0.30334473 3.2249146 3.4365234 3.3781128 3.6079102 3.6230469 0.03277588 0.6062622 3.925476 0.79107666 0.1362915 3.0897827 3.6134644 0.059570312 3.8139648 0.032714844 3.0594482 0.28240967 
3.139038 3.975525 0.49884033 3.9034424 0.24890137 3.5047607 0.30334473 3.2249146 3.4365234 3.3780518 3.6079102 3.6230469 0.03277588 0.6062622 3.925476 0.79107666 0.1362915 3.0897827 3.6134644 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
3.139038 3.975525 0.49884033 3.9034424 0.24890137 3.5047607 0.30334473 3.2249146 3.4365234 3.3781128 3.6079102 3.6230469 0.032836914 0.6062622 3.925476 0.79107666 0.13635254 3.0897827 3.6135254 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
3.139038 3.975525 0.49884033 3.9034424 0.24890137 3.5046997 0.30334473 3.2249146 3.4365234 3.3781128 3.6079102 3.6230469 0.032836914 0.6062622 3.925476 0.79107666 0.13635254 3.0897827 3.6134644 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
3.139038 3.975525 0.49884033 3.9034424 0.24890137 3.5046997 0.30340576 3.2249146 3.4365234 3.3781128 3.6079712 3.6229858 0.032836914 0.6062622 3.925476 0.7910156 0.13635254 3.0897217 3.6135254 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5046997 0.30340576 3.2249146 3.4364624 3.3781128 3.6079712 3.6229858 0.03277588 0.6062622 3.925476 0.7910156 0.13635254 3.0897827 3.6135254 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
3.139038 3.975525 0.49890137 3.9034424 0.24890137 3.5046997 0.30340576 3.2249146 3.4364624 3.3781128 3.6079712 3.6229858 0.03277588 0.6062622 3.925476 0.7910156 0.13635254 3.0897827 3.6135254 0.059570312 3.8140259 0.03265381 3.0594482 0.28240967 
3.1390991 3.9754639 0.49890137 3.9033813 0.24890137 3.5047607 0.30340576 3.2249146 3.4364624 3.3781128 3.6079712 3.6229858 0.032836914 0.6062622 3.925476 0.7910156 0.13635254 3.0897827 3.6135254 0.059570312 3.8140259 0.03265381 3.0594482 0.28234863 
