A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.1541748 3.9292603 0.49169922 3.805481 0.28271484 3.5098267 0.29156494 3.2287598 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14331055 3.0547485 3.7108154 0.049682617 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.805481 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14331055 3.0547485 3.7108154 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.805481 0.28271484 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14331055 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14331055 3.0547485 3.7108154 0.049621582 0.008239746 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9846802 0.7914429 0.14331055 3.0548096 3.7108154 0.049621582 0.008239746 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9846802 0.7914429 0.14337158 3.0548096 3.7108765 0.049682617 0.008239746 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049682617 0.008239746 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049682617 0.008239746 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28277588 3.5098267 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49163818 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.60931396 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49163818 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.60931396 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049682617 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49163818 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9846802 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49169922 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9846802 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49163818 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0547485 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9293213 0.49163818 3.80542 0.28271484 3.5097656 0.29156494 3.2287598 3.487915 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0548096 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28271484 3.5097656 0.29156494 3.2288208 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0548096 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
3.1541748 3.9292603 0.49169922 3.80542 0.28271484 3.5097656 0.29156494 3.2288208 3.487854 3.4354858 3.5184937 3.5671997 3.9545288 0.6092529 3.9847412 0.7914429 0.14337158 3.0548096 3.7108765 0.049621582 0.008300781 3.717041 3.0471191 0.109375 
