A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.1483765 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29833984 3.2268066 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.054016113 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483765 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29833984 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.054016113 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.054016113 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483765 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483765 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14477539 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.27789307 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14477539 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.27789307 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29833984 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14477539 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534668 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534668 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704712 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268066 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4017944 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.21875 0.3291626 3.619873 3.4593506 3.4017944 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9453125 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984558 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9415283 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9414673 0.4967041 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534058 0.2779541 
3.1483154 3.9414673 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5929565 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534668 0.2779541 
3.1483154 3.9414673 0.49664307 3.8432007 0.25457764 3.501587 0.29840088 3.2268677 3.4593506 3.4018555 3.5706787 3.5928955 3.984497 0.61035156 3.963623 0.79107666 0.14471436 3.057129 3.704773 0.05407715 3.8457031 3.9452515 3.0534668 0.2779541 
