A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.1428223 3.9609985 0.4985962 3.87677 0.25238037 3.5026245 0.30047607 3.2262573 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.020019531 3.0690918 3.6374512 0.04095459 3.822998 3.9926758 3.0562744 0.27947998 
3.1428223 3.9609375 0.4985962 3.87677 0.25231934 3.5026245 0.30047607 3.2261963 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.020263672 3.0690918 3.6374512 0.04095459 3.822998 3.9926758 3.0562744 0.27947998 
3.1428223 3.9609375 0.4985962 3.87677 0.25238037 3.5026245 0.30047607 3.2261963 3.4473877 3.387207 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.020568848 3.0690918 3.6374512 0.041015625 3.823059 3.9927368 3.0562744 0.27941895 
3.1428223 3.9609375 0.4985962 3.87677 0.25238037 3.5026245 0.30047607 3.2261963 3.4473877 3.387207 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.020935059 3.0691528 3.6374512 0.041015625 3.823059 3.9927368 3.0562744 0.27941895 
3.1428223 3.9609375 0.4985962 3.87677 0.25238037 3.5026245 0.30047607 3.2261963 3.4473877 3.387207 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.02130127 3.0691528 3.6374512 0.04107666 3.823059 3.9927368 3.0562744 0.27941895 
3.1428223 3.9609375 0.4985962 3.87677 0.25231934 3.5026245 0.30047607 3.2262573 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.02166748 3.0691528 3.6374512 0.041137695 3.823059 3.9927368 3.0562744 0.27941895 
3.1428223 3.9609375 0.4985962 3.876709 0.25231934 3.5026245 0.30047607 3.2261963 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.022094727 3.0691528 3.6374512 0.041137695 3.823059 3.9927368 3.0562744 0.27947998 
3.1428223 3.9609375 0.4985962 3.876709 0.25231934 3.5026855 0.30041504 3.2261963 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6086426 3.94281 0.79125977 0.022399902 3.0692139 3.6373901 0.041137695 3.823059 3.9927368 3.0562744 0.27954102 
3.1428223 3.9609375 0.49853516 3.876709 0.25231934 3.5026245 0.30041504 3.2261963 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6087036 3.94281 0.79119873 0.022705078 3.0692139 3.6373901 0.041137695 3.823059 3.9927368 3.0563354 0.27954102 
3.1428223 3.9609375 0.49853516 3.876709 0.25231934 3.5026245 0.30041504 3.2261963 3.4473877 3.387268 3.59021 3.610962 0.010986328 0.6087036 3.94281 0.79119873 0.022949219 3.0692139 3.6373901 0.04107666 3.823059 3.9927368 3.0562744 0.27947998 
