A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
3.1485596 3.940918 0.49664307 3.842163 0.25457764 3.50177 0.29840088 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.6104126 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.054016113 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.496521 3.842163 0.25457764 3.50177 0.29840088 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.7911377 0.14465332 3.0568848 3.7055054 0.054016113 3.8459473 3.9440308 3.0534668 0.27783203 
3.1484985 3.940918 0.496521 3.842163 0.25457764 3.501709 0.29840088 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.054016113 3.8459473 3.9440918 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842163 0.2545166 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.053955078 3.8460083 3.9440918 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9835815 0.61035156 3.9643555 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.496521 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14471436 3.0568848 3.7055054 0.054016113 3.8459473 3.9440308 3.0534058 0.27789307 
3.1484985 3.940918 0.496521 3.842102 0.2545166 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14471436 3.0568848 3.7055054 0.054016113 3.8460083 3.9440308 3.0534058 0.27789307 
3.1484985 3.940918 0.49658203 3.842102 0.2545166 3.501709 0.29833984 3.2266846 3.4598389 3.4024048 3.5699463 3.5922852 3.9835815 0.61035156 3.9642944 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8460083 3.9440308 3.0534058 0.27789307 
3.1485596 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9835815 0.61035156 3.9642944 0.79107666 0.14471436 3.0568848 3.7055054 0.054016113 3.8460083 3.9440308 3.0534058 0.27789307 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.61035156 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.054016113 3.8459473 3.9440308 3.0534058 0.27789307 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2266846 3.4598389 3.4024048 3.5699463 3.5922852 3.9836426 0.6104126 3.9643555 0.79107666 0.14465332 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5698853 3.5922852 3.9835815 0.61035156 3.9642944 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5698853 3.5922852 3.9835815 0.61035156 3.9642944 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.277771 
3.1485596 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5698853 3.5922852 3.9835815 0.61035156 3.9642944 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1485596 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9835815 0.61035156 3.9643555 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
3.1484985 3.940918 0.49658203 3.842102 0.25457764 3.501709 0.29833984 3.2267456 3.4598389 3.4024048 3.5699463 3.5922852 3.9835815 0.61035156 3.9643555 0.79107666 0.14471436 3.0568848 3.7055054 0.053955078 3.8459473 3.9440308 3.0534058 0.27783203 
