A1 A2 A3 A4 B1 B2 B3 B4 C1 C2 C3 C4 D1 D2 D3 D4 E1 E2 E3 E4 F1 F2 F3 F4 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.3007202 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62316895 3.390747 0.5791626 0.035217285 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.5791626 0.035217285 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.6132202 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.77063 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.6334229 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.6132202 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.77063 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.6132202 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.77063 0.62316895 3.390747 0.5791626 0.035217285 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.6132202 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62316895 3.390747 0.5791626 0.035217285 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5662842 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62316895 3.390747 0.5791626 0.03527832 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.770691 0.62323 3.390747 0.5791626 0.03527832 0.5404663 3.633484 3.579895 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963684 0.9490967 3.6938477 0.064453125 
0.727417 0.17272949 3.77063 0.62316895 3.390747 0.5791626 0.03527832 0.5404053 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.57922363 0.03527832 0.5404663 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.064453125 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.57922363 0.03527832 0.5404663 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.727417 0.17279053 3.770691 0.62316895 3.390747 0.57922363 0.03527832 0.5404663 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.727417 0.17272949 3.770691 0.62323 3.390747 0.57922363 0.03527832 0.5404663 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.72735596 0.17272949 3.77063 0.62323 3.390747 0.57922363 0.03527832 0.5404053 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.727417 0.17272949 3.77063 0.62316895 3.390747 0.57922363 0.03527832 0.5404053 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.727417 0.17279053 3.77063 0.62316895 3.390747 0.57922363 0.03527832 0.5404053 3.633484 3.579834 0.61676025 0.555603 0.55358887 0.35961914 3.5663452 0.61328125 3.079895 0.16137695 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
0.727417 0.17279053 3.77063 0.62323 3.390747 0.57922363 0.03527832 0.5404663 3.633484 3.579834 0.61676025 0.555603 0.55352783 0.35961914 3.5663452 0.61328125 3.079895 0.16131592 0.19232178 0.30065918 3.963745 0.9490967 3.6938477 0.06439209 
